1656016323.420213,7
1656016323.524965,15
1656016323.628098,20
1656016323.731981,20
1656016323.835975,20
1656016323.940171,20
1656016324.043654,20
1656016324.147491,20
1656016324.252719,20
1656016324.356669,20
1656016324.461131,20
1656016324.564790,20
1656016324.675822,20
1656016324.779081,20
1656016324.883269,20
1656016324.986454,20
1656016325.089422,15
1656016325.192919,16
1656016325.296915,17
1656016325.401258,17
1656016325.508546,17
1656016325.611770,16
1656016325.716806,16
1656016325.820318,16
1656016325.924949,16
1656016326.029644,16
1656016326.133011,16
1656016326.238549,16
1656016326.342091,16
1656016326.446117,16
1656016326.549703,16
1656016326.652837,16
1656016326.756680,16
1656016326.860470,16
1656016326.964520,16
1656016327.068720,16
1656016327.172840,16
1656016327.280144,16
1656016327.383818,17
1656016327.487831,17
1656016327.592250,17
1656016327.696843,18
1656016327.799927,18
1656016327.903732,18
1656016328.007196,18
1656016328.110183,19
1656016328.214487,18
1656016328.317039,20
1656016328.420986,20
1656016328.524564,20
1656016328.629556,19
1656016328.740502,19
1656016328.844584,19
1656016328.948626,19
1656016329.051802,19
1656016329.154824,19
1656016329.258811,19
1656016329.363171,20
1656016329.468086,20
1656016329.571475,20
1656016329.675431,20
1656016329.780786,19
1656016329.885506,19
1656016329.988661,18
1656016330.091965,18
1656016330.196790,18
1656016330.300995,18
1656016330.405651,18
1656016330.509169,18
1656016330.612992,18
1656016330.716743,18
1656016330.820848,19
1656016330.925681,19
1656016331.031199,19
1656016331.135639,19
1656016331.239525,20
1656016331.342984,20
1656016331.446752,20
1656016331.553306,20
1656016331.657085,20
1656016331.764402,20
1656016331.868581,20
1656016331.973405,20
1656016332.077854,20
1656016332.181717,20
1656016332.286213,20
1656016332.390626,20
1656016332.496629,20
1656016332.602237,20
1656016332.706461,20
1656016332.817907,20
1656016332.923326,20
1656016333.027193,18
1656016333.131949,17
1656016333.237670,17
1656016333.343251,18
1656016333.449486,17
1656016333.554298,18
1656016333.659337,17
1656016333.765115,17
1656016333.869723,17
1656016333.975252,17
1656016334.079939,18
1656016334.184402,18
1656016334.302785,18
1656016334.409826,18
1656016334.521604,19
1656016334.633463,19
1656016334.743976,19
1656016334.857729,19
1656016334.967709,18
1656016335.074715,16
1656016335.181936,14
1656016335.287961,15
1656016335.396205,15
1656016335.507888,15
1656016335.620878,15
1656016335.734648,16
1656016335.846567,15
1656016335.955413,16
1656016336.061379,16
1656016336.166971,16
1656016336.277427,16
1656016336.382861,16
1656016336.487546,16
1656016336.593020,16
1656016336.698827,16
1656016336.805868,16
1656016336.911052,16
1656016337.018885,17
1656016337.126342,17
1656016337.232971,17
1656016337.337915,17
1656016337.443235,18
1656016337.547452,18
1656016337.654680,18
1656016337.759286,18
1656016337.864252,18
1656016337.968157,18
1656016338.073601,19
1656016338.179440,19
1656016338.284646,19
1656016338.389387,19
1656016338.497073,20
1656016338.600245,20
1656016338.704957,20
1656016338.807986,20
1656016338.910908,20
1656016339.015992,20
1656016339.119647,20
1656016339.224436,20
1656016339.329365,20
1656016339.432393,20
1656016339.535552,20
1656016339.639044,19
1656016339.743366,18
1656016339.848531,17
1656016339.954367,17
1656016340.060636,17
1656016340.166391,17
1656016340.271039,17
1656016340.376811,17
1656016340.482234,18
1656016340.585802,18
1656016340.689753,20
1656016340.794513,19
1656016340.898369,14
1656016341.002500,12
1656016341.110653,13
1656016341.214675,13
1656016341.318834,13
1656016341.423075,13
1656016341.527930,13
1656016341.631389,13
1656016341.735125,13
1656016341.840375,13
1656016341.949122,13
1656016342.053128,13
1656016342.160621,13
1656016342.264357,12
1656016342.367625,13
1656016342.472686,14
1656016342.576389,14
1656016342.682164,15
1656016342.785541,15
1656016342.890167,15
1656016342.993724,15
1656016343.099947,15
1656016343.203693,16
1656016343.307513,16
1656016343.411518,16
1656016343.515044,16
1656016343.620829,17
1656016343.723778,17
1656016343.826890,17
1656016343.929742,17
1656016344.033065,18
1656016344.137214,18
1656016344.240442,18
1656016344.343786,18
