1656155589.945845,5
1656155590.050286,4
1656155590.155954,4
1656155590.260947,5
1656155590.366185,3
1656155590.470897,4
1656155590.575572,5
1656155590.679438,4
1656155590.783574,6
1656155590.887318,8
1656155590.992099,5
1656155591.096795,4
1656155591.201104,4
1656155591.305148,4
1656155591.410134,4
1656155591.514697,3
1656155591.618543,4
1656155591.722597,5
1656155591.827921,5
1656155591.932022,4
1656155592.036614,4
1656155592.141220,4
1656155592.247189,4
1656155592.352041,3
1656155592.456136,4
1656155592.560191,3
1656155592.664134,5
1656155592.775939,5
1656155592.881294,2
1656155592.985547,1
1656155593.090077,7
1656155593.194257,7
1656155593.298396,5
1656155593.402450,5
1656155593.506907,5
1656155593.610909,5
1656155593.715334,5
1656155593.820759,5
1656155593.926539,5
1656155594.031497,4
1656155594.136441,4
1656155594.240686,8
1656155594.345813,6
1656155594.450804,6
1656155594.556226,6
1656155594.661638,5
1656155594.766814,5
1656155594.871110,4
1656155594.975473,4
1656155595.083777,5
1656155595.188041,5
1656155595.292377,5
1656155595.396501,5
1656155595.502156,4
1656155595.607195,4
1656155595.711658,5
1656155595.816641,5
1656155595.920341,5
1656155596.024402,5
1656155596.128380,4
1656155596.231885,4
1656155596.336224,4
1656155596.440763,4
1656155596.545178,4
1656155596.650005,5
1656155596.754355,5
1656155596.864143,5
1656155596.968831,4
1656155597.073341,5
1656155597.178343,5
1656155597.282770,4
1656155597.386840,5
1656155597.491223,5
1656155597.596532,4
1656155597.700646,5
1656155597.805168,5
1656155597.909372,4
1656155598.013623,5
1656155598.117750,5
1656155598.221724,4
1656155598.326842,5
1656155598.431329,5
1656155598.535448,4
1656155598.639492,4
1656155598.743894,4
1656155598.849026,5
1656155598.954663,5
1656155599.059805,5
1656155599.164081,5
1656155599.267960,5
1656155599.372035,4
1656155599.476074,5
1656155599.580882,6
1656155599.685129,7
1656155599.790116,5
1656155599.895142,5
1656155599.999424,4
1656155600.104323,5
1656155600.208501,4
1656155600.313085,5
1656155600.417111,5
1656155600.521799,5
1656155600.627213,5
1656155600.732150,6
1656155600.836865,6
1656155600.948521,5
1656155601.052785,5
1656155601.157514,4
1656155601.261750,4
1656155601.367090,6
1656155601.471597,5
1656155601.575908,5
1656155601.680017,5
1656155601.784116,5
1656155601.888165,4
1656155601.993776,5
1656155602.098056,6
1656155602.202677,7
1656155602.306954,6
1656155602.411470,4
1656155602.515148,5
1656155602.619798,6
1656155602.723818,4
1656155602.827722,5
1656155602.932042,4
1656155603.036382,1
1656155603.141627,1
1656155603.246020,7
1656155603.350522,4
1656155603.454809,3
1656155603.559064,3
1656155603.663872,4
1656155603.767980,4
1656155603.873771,4
1656155603.978807,4
1656155604.083458,3
1656155604.189242,4
1656155604.293134,4
1656155604.397118,4
1656155604.503038,3
1656155604.607407,4
1656155604.711503,5
1656155604.816236,4
1656155604.920356,5
1656155605.025531,3
1656155605.130831,3
1656155605.236068,4
1656155605.340403,4
1656155605.444650,4
1656155605.549093,4
1656155605.653378,4
1656155605.757369,4
1656155605.862021,5
1656155605.966378,3
1656155606.074154,4
1656155606.178597,3
1656155606.282985,3
1656155606.387964,4
1656155606.492270,3
1656155606.596775,3
1656155606.700770,4
1656155606.804847,4
1656155606.909672,5
1656155607.014829,4
1656155607.119403,5
1656155607.223840,5
1656155607.328181,3
1656155607.433239,5
1656155607.537341,6
1656155607.641359,5
1656155607.745989,3
1656155607.850569,3
1656155607.955514,4
1656155608.059736,4
1656155608.164032,3
1656155608.269048,4
1656155608.373765,4
1656155608.477790,3
1656155608.582272,3
1656155608.687309,4
1656155608.792708,4
1656155608.897562,4
1656155609.003273,3
1656155609.107566,3
1656155609.211514,4
1656155609.315562,4
1656155609.420480,4
1656155609.525378,4
1656155609.630310,4
1656155609.735518,4
1656155609.840509,3
1656155609.945613,3
1656155610.051612,4
1656155610.165078,3
1656155610.271076,4
1656155610.376492,3
1656155610.481635,3
1656155610.586565,5
1656155610.691397,3
1656155610.796832,4
1656155610.901657,4
1656155611.006543,5
1656155611.110949,5
1656155611.216534,2
1656155611.324046,4
1656155611.430244,4
1656155611.535036,3
1656155611.643489,3
1656155611.752387,3
1656155611.860665,3
1656155611.971940,4
1656155612.078756,3
1656155612.186532,4
1656155612.293041,4
1656155612.398692,4
1656155612.504895,3
1656155612.614194,6
1656155612.719933,3
1656155612.828181,4
1656155612.934335,4
1656155613.042027,3
1656155613.151805,3
1656155613.268439,1
1656155613.373148,0
1656155613.479373,7
1656155613.584878,5
1656155613.690709,3
1656155613.796174,4
1656155613.901434,4
1656155614.006344,4
1656155614.110439,4
1656155614.216527,4
1656155614.321624,4
1656155614.426617,4
1656155614.531736,3
1656155614.636511,3
1656155614.741101,4
1656155614.846875,3
1656155614.952074,3
1656155615.056448,3
1656155615.162303,4
1656155615.268726,4
1656155615.374030,4
1656155615.479617,6
1656155615.584740,5
1656155615.690627,4
1656155615.795281,5
1656155615.899648,5
1656155616.003804,4
1656155616.109211,4
1656155616.213500,3
1656155616.317789,3
1656155616.421699,4
1656155616.526738,5
1656155616.631303,5
1656155616.735935,5
1656155616.840462,3
1656155616.944839,4
1656155617.049119,4
1656155617.154039,3
1656155617.262362,4
1656155617.377725,3
1656155617.481647,3
1656155617.596174,4
1656155617.700803,3
1656155617.804862,4
1656155617.909139,4
1656155618.014439,5
1656155618.119018,5
1656155618.223534,3
1656155618.328601,4
1656155618.433312,5
1656155618.538065,5
1656155618.643152,4
1656155618.747178,4
1656155618.851246,4
1656155618.955731,4
1656155619.059868,4
1656155619.163949,4
1656155619.268267,3
1656155619.372165,3
1656155619.476272,4
1656155619.581544,5
1656155619.686455,4
1656155619.790999,4
1656155619.895287,4
1656155619.999568,4
1656155620.105123,4
1656155620.210428,4
1656155620.316636,3
1656155620.422214,3
1656155620.527252,5
1656155620.631964,5
1656155620.736311,4
1656155620.842591,4
1656155620.947901,3
1656155621.052698,4
1656155621.157212,4
1656155621.261405,3
1656155621.366027,4
1656155621.473984,3
1656155621.578712,4
1656155621.682983,3
1656155621.787948,4
1656155621.893067,3
1656155621.998376,4
1656155622.103214,5
1656155622.207440,4
1656155622.312572,4
1656155622.417954,4
1656155622.523108,4
1656155622.627500,3
1656155622.731994,5
1656155622.836613,4
1656155622.941499,4
1656155623.046118,4
1656155623.151080,5
1656155623.256006,3
1656155623.361546,5
1656155623.466093,1
1656155623.570432,1
1656155623.676099,6
1656155623.781206,4
1656155623.886122,4
1656155623.990497,3
1656155624.094936,3
1656155624.199269,3
1656155624.303267,3
1656155624.407563,3
1656155624.512652,4
1656155624.617650,4
1656155624.722070,4
1656155624.827181,3
1656155624.931704,5
1656155625.036701,4
1656155625.141636,4
1656155625.245830,3
1656155625.351793,3
1656155625.456426,4
1656155625.564643,4
1656155625.668653,6
1656155625.772995,4
1656155625.879878,5
1656155625.984749,4
1656155626.089522,3
1656155626.194291,4
1656155626.298444,4
1656155626.402626,4
1656155626.508570,4
1656155626.613073,3
1656155626.718029,4
1656155626.823193,4
1656155626.928148,4
1656155627.033029,4
1656155627.136961,4
1656155627.241414,4
1656155627.345736,4
1656155627.450176,4
1656155627.554178,4
1656155627.658355,4
1656155627.762519,4
1656155627.867050,4
1656155627.972503,4
1656155628.077757,5
1656155628.181748,5
1656155628.285996,4
1656155628.391040,4
1656155628.496051,3
1656155628.600484,3
1656155628.705514,4
1656155628.810436,5
1656155628.915551,4
1656155629.020174,4
1656155629.124727,4
1656155629.231521,5
1656155629.336359,4
1656155629.441340,4
1656155629.546484,3
1656155629.659964,4
1656155629.764318,3
1656155629.868568,3
1656155629.973897,4
1656155630.078595,4
1656155630.182853,4
1656155630.287464,4
1656155630.393190,5
1656155630.498268,5
1656155630.602930,5
1656155630.707165,2
1656155630.812159,4
1656155630.918082,4
1656155631.023201,3
1656155631.127932,3
1656155631.232814,4
1656155631.337585,4
1656155631.441713,3
1656155631.547492,3
1656155631.651616,3
1656155631.757847,4
1656155631.862500,4
1656155631.966973,4
1656155632.071435,4
1656155632.176196,3
1656155632.281402,4
1656155632.386119,4
1656155632.490610,3
