1656033753.544854,0
1656033753.649308,0
1656033753.754317,0
1656033753.859717,0
1656033753.966849,0
1656033754.070743,0
1656033754.174963,0
1656033754.279644,0
1656033754.384410,0
1656033754.488771,0
1656033754.595436,11
1656033754.702476,32
1656033754.811628,65
1656033754.922421,100
1656033755.029454,100
1656033755.137187,100
1656033755.243125,100
1656033755.349372,100
1656033755.458095,100
1656033755.564964,100
1656033755.681806,100
1656033755.796948,99
1656033755.925560,100
1656033756.043057,100
1656033756.159066,99
1656033756.278970,99
1656033756.392297,98
1656033756.529655,67
1656033756.650029,69
1656033756.760738,47
1656033756.869863,44
1656033756.978832,42
1656033757.086953,41
1656033757.195316,42
1656033757.307305,42
1656033757.423188,42
1656033757.538757,43
1656033757.652712,44
1656033757.767515,45
1656033757.886495,45
1656033757.995245,46
1656033758.110738,46
1656033758.220037,47
1656033758.330085,46
1656033758.438020,48
1656033758.547165,48
1656033758.667428,50
1656033758.774610,50
1656033758.885267,52
1656033758.992243,53
1656033759.098812,51
1656033759.206670,51
1656033759.314973,52
1656033759.427133,52
1656033759.535642,52
1656033759.644756,54
1656033759.753525,56
1656033759.860125,55
1656033759.968822,55
1656033760.075701,56
1656033760.181816,56
1656033760.289912,57
1656033760.397993,57
1656033760.505318,58
1656033760.613433,56
1656033760.723183,57
1656033760.829932,58
1656033760.937837,58
1656033761.046267,59
1656033761.154854,59
1656033761.267864,59
1656033761.373994,60
1656033761.480327,59
1656033761.587149,62
1656033761.693578,62
1656033761.809265,61
1656033761.917218,64
1656033762.024457,66
1656033762.130839,66
1656033762.240857,64
1656033762.347897,63
1656033762.456610,64
1656033762.563153,64
1656033762.674525,64
1656033762.781090,65
1656033762.890916,66
1656033762.997803,66
1656033763.105790,66
1656033763.215940,67
1656033763.326878,67
1656033763.433780,68
1656033763.545927,68
1656033763.658057,67
1656033763.768880,68
1656033763.875826,68
1656033763.983641,68
1656033764.092025,69
1656033764.200300,69
1656033764.308354,71
1656033764.415583,74
1656033764.525308,72
1656033764.632890,73
1656033764.739657,75
1656033764.852231,75
1656033764.974511,73
1656033765.081786,72
1656033765.188363,72
1656033765.296146,72
1656033765.403088,73
1656033765.510221,73
1656033765.617067,74
1656033765.726084,75
1656033765.833166,75
1656033765.940697,75
1656033766.059368,76
1656033766.166038,76
1656033766.272836,76
1656033766.382504,77
1656033766.489064,77
1656033766.595026,78
1656033766.702672,77
1656033766.810149,77
1656033766.914764,76
1656033767.020552,79
1656033767.129597,82
1656033767.236938,82
1656033767.344750,81
1656033767.452181,81
1656033767.558453,80
1656033767.665094,80
1656033767.771560,80
1656033767.878191,81
1656033767.985573,81
1656033768.092344,81
1656033768.202081,81
1656033768.309196,81
1656033768.415194,82
1656033768.522955,81
1656033768.629528,83
1656033768.738699,82
1656033768.847693,83
1656033768.953812,83
1656033769.060481,84
1656033769.180454,84
1656033769.286865,84
1656033769.394106,85
1656033769.499934,86
1656033769.606375,88
1656033769.712887,87
1656033769.819126,87
1656033769.928037,86
1656033770.037107,86
1656033770.145136,87
1656033770.255163,87
1656033770.362224,87
1656033770.468883,88
1656033770.576230,88
1656033770.683710,87
1656033770.790350,88
1656033770.896565,89
1656033771.002478,89
1656033771.109066,89
1656033771.215431,90
1656033771.323777,90
1656033771.430930,89
1656033771.537018,90
1656033771.645223,91
1656033771.752048,91
1656033771.858809,91
1656033771.965792,91
1656033772.072468,92
1656033772.179182,92
1656033772.285810,92
1656033772.392571,92
1656033772.499130,93
1656033772.606437,92
1656033772.713808,93
1656033772.822703,93
1656033772.929727,95
