1656155637.000369,0
1656155637.104618,0
1656155637.209558,0
1656155637.313182,0
1656155637.420070,0
1656155637.523958,0
1656155637.628232,0
1656155637.732883,0
1656155637.836515,0
1656155637.940397,0
1656155638.044589,11
1656155638.148175,9
1656155638.253084,11
1656155638.358349,17
1656155638.462605,11
1656155638.568361,5
1656155638.673340,4
1656155638.777506,5
1656155638.882116,7
1656155638.987543,5
1656155639.092537,5
1656155639.197031,3
1656155639.302121,4
1656155639.407725,5
1656155639.512336,4
1656155639.617691,3
1656155639.724493,6
1656155639.829008,5
1656155639.933635,7
1656155640.038664,8
1656155640.144424,8
1656155640.249041,7
1656155640.353256,5
1656155640.457791,6
1656155640.562690,5
1656155640.666903,5
1656155640.771594,5
1656155640.878143,7
1656155640.993680,6
1656155641.099672,6
1656155641.204885,6
1656155641.310449,6
1656155641.415343,6
1656155641.520664,5
1656155641.627893,6
1656155641.733623,6
1656155641.839285,7
1656155641.943514,7
1656155642.049290,7
1656155642.153943,5
1656155642.259912,6
1656155642.365324,7
1656155642.469700,6
1656155642.574083,6
1656155642.678273,6
1656155642.784357,8
1656155642.888896,7
1656155643.010047,5
1656155643.115158,5
1656155643.220097,5
1656155643.325292,7
1656155643.430367,6
1656155643.534466,4
1656155643.638829,5
1656155643.743283,5
1656155643.847426,5
1656155643.951783,5
1656155644.056743,6
1656155644.162217,9
1656155644.267488,7
1656155644.372265,7
1656155644.476842,5
1656155644.581581,4
1656155644.686290,6
1656155644.790779,7
1656155644.895233,7
1656155645.000202,6
1656155645.108739,4
1656155645.212884,3
1656155645.316799,4
1656155645.422300,3
1656155645.527958,4
1656155645.633179,4
1656155645.737159,4
1656155645.841916,3
1656155645.947040,4
1656155646.052432,4
1656155646.157107,4
1656155646.262141,4
1656155646.367006,5
1656155646.473551,4
1656155646.580667,3
1656155646.685433,4
1656155646.789494,4
1656155646.894686,3
1656155646.999824,4
1656155647.105575,3
1656155647.210914,4
1656155647.316271,4
1656155647.421298,4
1656155647.525291,4
1656155647.630389,4
1656155647.734736,3
1656155647.840325,3
1656155647.945500,4
1656155648.051378,1
1656155648.156024,1
1656155648.259826,6
1656155648.364805,7
1656155648.469848,7
1656155648.574553,4
1656155648.678571,3
1656155648.783078,6
1656155648.887939,6
1656155648.993217,5
1656155649.097588,3
1656155649.210206,4
1656155649.315767,5
1656155649.420167,4
1656155649.525298,3
1656155649.633065,4
1656155649.738575,5
1656155649.842643,4
1656155649.946827,5
1656155650.052156,4
1656155650.156885,4
1656155650.262075,5
1656155650.367708,3
1656155650.473488,5
1656155650.578359,6
1656155650.682853,6
1656155650.788359,4
1656155650.893768,5
1656155650.999298,6
1656155651.103841,4
1656155651.208559,4
1656155651.314148,5
1656155651.420383,6
1656155651.531485,4
1656155651.636434,5
1656155651.742240,4
1656155651.847512,5
1656155651.951872,5
1656155652.057138,6
1656155652.161189,6
1656155652.265369,4
1656155652.369607,3
1656155652.473525,4
1656155652.578409,5
1656155652.683358,3
1656155652.788307,4
1656155652.892909,4
1656155653.008336,4
1656155653.113571,6
1656155653.218637,5
1656155653.334476,3
1656155653.440919,5
1656155653.549347,4
1656155653.654965,4
1656155653.760164,4
1656155653.864707,5
1656155653.970077,6
1656155654.075439,5
1656155654.180247,5
1656155654.285249,4
1656155654.390191,4
1656155654.495269,3
1656155654.599935,3
1656155654.703823,4
1656155654.807775,3
1656155654.912733,4
1656155655.017379,4
1656155655.121901,4
1656155655.227119,5
1656155655.332134,5
1656155655.437482,6
1656155655.542876,7
1656155655.648409,6
1656155655.754142,4
1656155655.859042,5
1656155655.963026,4
1656155656.068177,5
1656155656.173236,4
1656155656.277156,5
1656155656.382076,4
1656155656.486085,5
1656155656.590503,5
1656155656.694738,5
1656155656.799668,4
1656155656.905678,4
1656155657.011603,5
1656155657.117357,4
1656155657.224046,3
1656155657.328964,4
1656155657.437283,4
1656155657.543185,6
1656155657.648014,5
1656155657.753585,6
1656155657.858264,5
1656155657.963358,5
1656155658.067887,5
1656155658.173455,6
1656155658.278708,1
1656155658.384089,2
1656155658.489986,4
1656155658.594752,6
1656155658.699523,6
1656155658.804142,5
1656155658.908418,5
1656155659.012825,5
1656155659.118078,4
1656155659.223426,5
1656155659.327961,5
1656155659.433198,5
1656155659.538599,5
1656155659.645410,8
1656155659.750385,4
1656155659.855263,5
1656155659.959315,5
1656155660.063947,7
1656155660.167980,6
1656155660.272546,6
1656155660.377826,4
1656155660.482436,4
1656155660.586707,5
1656155660.691428,5
1656155660.796735,6
1656155660.901418,5
1656155661.006776,5
1656155661.111722,5
1656155661.216269,4
1656155661.320276,5
1656155661.425175,5
1656155661.531827,4
1656155661.636266,4
1656155661.742712,5
1656155661.848276,5
1656155661.952560,5
1656155662.057163,5
1656155662.161682,4
1656155662.266576,6
1656155662.371396,4
1656155662.475384,5
1656155662.580965,5
1656155662.686314,6
1656155662.791264,5
1656155662.895781,4
1656155663.007125,5
1656155663.113152,5
1656155663.217124,5
1656155663.321709,5
1656155663.425716,5
1656155663.529987,5
1656155663.635523,5
1656155663.740700,5
1656155663.845333,4
1656155663.949805,4
1656155664.054742,4
1656155664.159520,5
1656155664.263458,5
1656155664.368889,4
1656155664.473337,5
1656155664.578553,5
1656155664.683307,5
1656155664.788445,5
1656155664.893483,5
1656155664.999406,7
1656155665.104455,6
1656155665.209561,6
1656155665.314068,4
1656155665.419696,5
1656155665.524448,5
1656155665.630273,4
1656155665.736371,5
1656155665.840575,5
1656155665.945554,4
1656155666.050774,5
1656155666.155414,5
1656155666.260393,5
1656155666.364207,5
1656155666.468203,4
1656155666.573128,5
1656155666.681303,4
1656155666.785322,4
1656155666.891324,5
